date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:16.780	0.001	6.952	9.576	1.241	40.735	0.011	0.009	
0:0:16.856	0.001	7.783	7.826	1.241	39.560	0.011	0.009	
0:0:16.921	0.001	8.369	5.781	1.237	31.450	0.011	0.008	
0:0:17.007	0.001	9.314	3.277	1.232	26.804	0.011	0.008	
0:0:17.079	0.001	9.249	3.071	1.226	26.020	0.012	0.008	
0:0:17.153	0.001	8.286	3.622	1.215	26.598	0.014	0.008	
0:0:17.212	0.001	6.578	2.423	1.177	24.933	0.014	0.009	
0:0:17.274	0.001	3.769	1.801	1.039	16.558	0.010	0.013	
0:0:17.337	0.001	2.433	1.611	0.928	10.526	0.009	0.018	
0:0:17.399	0.001	2.067	1.345	0.880	8.055	0.007	0.022	
0:0:17.460	0.001	2.812	1.254	0.939	9.920	0.007	0.018	
0:0:17.521	0.001	2.525	1.159	0.890	7.181	0.006	0.022	
0:0:17.591	0.001	0.566	1.207	0.611	1.387	0.003	0.072	
0:0:17.654	0.001	0.136	1.180	0.418	0.233	0.002	0.238	
0:0:17.720	0.001	0.127	0.979	0.382	0.114	0.002	0.276	
0:0:17.781	0.001	0.116	0.943	0.353	0.063	0.002	0.310	
0:0:17.849	0.001	0.118	1.036	0.349	0.057	0.002	0.308	
0:0:17.914	0.001	0.083	1.150	0.313	0.031	0.001	0.414	
0:0:17.988	0.002	0.056	1.448	0.274	0.015	0.001	0.565	
0:0:18.052	0.002	0.055	1.876	0.269	0.012	0.001	0.569	
0:0:18.125	0.001	0.190	2.388	0.360	0.039	0.002	0.214	
0:0:18.195	0.001	0.331	2.785	0.415	0.067	0.002	0.137	
0:0:18.255	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.316	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.386	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.451	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.517	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.590	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.649	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.709	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.768	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.842	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.903	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:18.962	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:19.032	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:19.100	0.001	0.001	0.001	0.001	0.001	0.001	0.001	
0:0:20.261	0.003	0.031	0.427	0.195	0.003	0.006	0.205	
0:0:20.395	0.003	0.028	0.429	0.194	0.003	0.006	0.205	
0:0:20.457	0.003	0.026	0.440	0.194	0.003	0.006	0.199	
0:0:20.531	0.003	0.026	0.437	0.196	0.003	0.006	0.197	
0:0:20.612	0.003	0.026	0.436	0.195	0.003	0.006	0.197	
