date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:3:9.992	0.003	0.020	0.619	0.196	0.004	0.006	0.236	
0:3:10.128	0.003	0.021	0.562	0.196	0.004	0.006	0.227	
0:3:10.280	0.003	0.020	0.562	0.197	0.004	0.006	0.236	
0:3:10.425	0.003	0.019	0.647	0.195	0.004	0.006	0.239	
0:3:10.565	0.003	0.017	0.714	0.196	0.004	0.006	0.261	
0:3:10.715	0.003	0.015	0.804	0.196	0.005	0.006	0.288	
0:3:10.871	0.004	0.012	0.851	0.197	0.006	0.006	0.347	
0:3:11.023	0.004	0.012	0.831	0.201	0.007	0.006	0.351	
0:3:12.480	0.005	0.005	2.877	0.210	0.023	0.005	0.838	
0:3:13.032	0.002	0.065	1.725	0.324	0.061	0.012	0.087	
0:3:13.369	0.002	0.026	0.964	0.247	0.016	0.008	0.183	
0:3:13.618	0.003	0.014	4.280	0.210	0.008	0.006	0.309	
0:3:13.883	0.001	0.070	8.994	0.380	0.222	0.016	0.078	
0:3:14.216	0.001	3.160	2.197	1.223	49.410	0.122	0.004	
0:3:14.427	0.001	1.591	2.020	1.094	42.739	0.101	0.007	
0:3:14.684	0.001	0.937	2.175	0.997	36.527	0.085	0.010	
0:3:14.983	0.002	0.039	1.792	0.420	0.897	0.019	0.118	
0:3:15.193	0.004	0.012	0.696	0.199	0.007	0.006	0.349	
0:3:15.471	0.003	0.023	0.435	0.195	0.003	0.006	0.196	
0:3:15.740	0.003	0.023	0.431	0.194	0.003	0.006	0.201	
0:3:15.986	0.003	0.026	0.429	0.197	0.003	0.006	0.192	
0:3:16.231	0.003	0.025	0.438	0.202	0.003	0.006	0.182	
0:3:16.430	0.003	0.023	0.461	0.198	0.003	0.006	0.203	
0:3:16.608	0.004	0.009	0.757	0.196	0.007	0.006	0.423	
0:3:16.811	0.006	0.005	1.078	0.194	0.012	0.005	0.710	
0:3:17.084	0.007	0.004	1.446	0.194	0.020	0.005	1.113	
0:3:17.308	0.008	0.003	1.675	0.195	0.024	0.005	1.204	
0:3:17.491	0.007	0.004	1.501	0.195	0.021	0.004	1.216	
0:3:17.688	0.006	0.004	1.323	0.195	0.017	0.004	1.081	
0:3:17.875	0.007	0.004	1.423	0.194	0.017	0.003	1.428	
0:3:18.082	0.007	0.003	1.559	0.194	0.022	0.003	1.604	
0:3:18.242	0.007	0.003	1.626	0.194	0.025	0.003	1.773	
0:3:18.479	0.008	0.003	1.978	0.194	0.027	0.003	2.034	
0:3:18.649	0.008	0.003	1.935	0.194	0.031	0.004	1.818	
0:3:18.817	0.008	0.003	1.801	0.196	0.032	0.004	1.597	
0:3:18.981	0.008	0.003	1.608	0.196	0.026	0.005	1.216	
0:3:19.141	0.006	0.004	1.423	0.201	0.023	0.006	0.888	
0:3:19.358	0.005	0.006	1.225	0.202	0.031	0.006	0.666	
0:3:19.508	0.004	0.010	1.014	0.223	0.053	0.007	0.391	
0:3:19.678	0.004	0.011	0.788	0.203	0.024	0.006	0.381	
0:3:19.834	0.003	0.014	0.638	0.199	0.011	0.006	0.304	
0:3:20.002	0.004	0.013	0.662	0.199	0.007	0.006	0.319	
0:3:20.162	0.003	0.015	0.609	0.200	0.006	0.006	0.284	
0:3:20.314	0.004	0.012	0.658	0.195	0.005	0.006	0.335	
0:3:20.468	0.003	0.018	0.609	0.205	0.006	0.006	0.248	
0:3:20.615	0.003	0.021	0.552	0.202	0.004	0.006	0.223	
0:3:20.765	0.002	0.030	0.553	0.220	0.006	0.007	0.165	
0:3:20.939	0.001	0.165	0.548	0.336	0.035	0.013	0.042	
0:3:21.080	0.002	0.057	0.526	0.255	0.010	0.008	0.097	
0:3:21.222	0.002	0.046	0.517	0.241	0.008	0.008	0.115	
0:3:21.390	0.003	0.028	0.616	0.214	0.005	0.006	0.175	
0:3:21.544	0.003	0.021	0.680	0.213	0.006	0.006	0.215	
0:3:21.691	0.004	0.012	0.776	0.200	0.007	0.006	0.345	
0:3:21.840	0.005	0.007	1.793	0.201	0.011	0.006	0.535	
0:3:21.998	0.007	0.003	3.677	0.199	0.027	0.006	1.133	
0:3:22.143	0.009	0.003	2.268	0.200	0.040	0.006	1.509	
0:3:22.294	0.010	0.002	2.525	0.201	0.053	0.005	1.827	
0:3:22.469	0.011	0.002	3.043	0.197	0.053	0.005	2.084	
0:3:22.699	0.011	0.002	2.595	0.198	0.061	0.004	2.549	
0:3:22.869	0.011	0.002	2.688	0.196	0.057	0.003	3.165	
0:3:23.064	0.010	0.002	2.615	0.204	0.069	0.004	2.434	
0:3:23.260	0.010	0.002	2.481	0.206	0.066	0.005	2.081	
0:3:23.415	0.007	0.003	2.408	0.227	0.098	0.006	1.422	
0:3:23.573	0.009	0.003	2.366	0.207	0.054	0.005	1.665	
0:3:23.729	0.009	0.003	2.193	0.204	0.050	0.005	1.632	
0:3:23.878	0.007	0.003	1.766	0.201	0.033	0.006	1.204	
0:3:24.107	0.007	0.003	1.771	0.204	0.034	0.006	1.085	
0:3:24.336	0.006	0.004	1.394	0.201	0.024	0.006	0.873	
0:3:24.528	0.005	0.006	1.085	0.196	0.012	0.005	0.616	
0:3:24.749	0.004	0.011	0.722	0.194	0.006	0.005	0.367	
0:3:24.989	0.004	0.012	0.715	0.195	0.006	0.005	0.358	
0:3:25.144	0.004	0.013	0.703	0.197	0.006	0.005	0.340	
0:3:25.294	0.004	0.012	0.754	0.197	0.006	0.005	0.363	
0:3:26.793	0.003	0.017	0.686	0.195	0.005	0.004	0.318	
0:3:27.296	0.003	0.025	0.764	0.214	0.006	0.006	0.210	
0:3:27.684	0.003	0.019	0.670	0.202	0.005	0.005	0.261	
0:3:27.944	0.004	0.012	0.721	0.195	0.006	0.005	0.412	
0:3:28.184	0.004	0.010	0.788	0.196	0.007	0.005	0.467	
0:3:28.469	0.004	0.008	1.190	0.196	0.009	0.004	0.650	
0:3:28.718	0.005	0.007	1.013	0.197	0.011	0.004	0.771	
0:3:28.945	0.005	0.006	1.083	0.197	0.011	0.004	0.811	
0:3:29.239	0.005	0.007	1.259	0.204	0.013	0.004	0.779	
0:3:29.498	0.005	0.006	2.021	0.207	0.019	0.004	0.925	
0:3:30.002	0.001	0.405	1.973	0.697	5.994	0.030	0.025	
0:3:30.455	0.002	0.015	2.492	0.322	0.274	0.009	0.317	
0:3:31.071	0.005	0.005	9.701	0.227	0.122	0.003	1.296	
0:3:31.536	0.006	0.004	3.285	0.208	0.040	0.002	2.448	
0:3:31.855	0.006	0.005	3.714	0.201	0.019	0.003	1.274	
0:3:32.138	0.003	0.017	4.483	0.237	0.021	0.005	0.352	
0:3:32.341	0.004	0.011	1.676	0.215	0.012	0.004	0.513	
