date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:30.710	98.714	0.001	0.002	0.001	0.001	0.001	0.196	
0:0:30.771	96.709	0.001	0.002	0.001	0.001	0.001	0.195	
0:0:30.833	90.152	0.001	0.003	0.002	0.001	0.001	0.196	
0:0:30.898	33.350	0.001	0.008	0.003	0.001	0.001	0.195	
0:0:30.961	3.971	0.002	0.021	0.007	0.001	0.001	0.196	
0:0:31.024	0.273	0.004	0.060	0.023	0.001	0.002	0.196	
0:0:31.088	0.018	0.010	0.180	0.080	0.002	0.003	0.197	
0:0:31.150	0.005	0.018	0.323	0.150	0.002	0.005	0.197	
0:0:31.214	0.003	0.020	0.385	0.179	0.003	0.005	0.198	
0:0:31.275	0.003	0.019	0.400	0.184	0.003	0.005	0.198	
0:0:31.343	0.003	0.014	0.410	0.188	0.003	0.005	0.198	
0:0:31.410	0.003	0.012	0.420	0.191	0.003	0.005	0.199	
0:0:31.482	0.003	0.011	0.425	0.193	0.003	0.005	0.199	
