date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:27.096	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.160	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.222	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.286	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.350	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.413	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.480	0.003	0.025	0.427	0.194	0.003	0.005	0.204	
0:0:27.541	0.003	0.025	0.427	0.194	0.003	0.005	0.204	
0:0:27.606	0.003	0.025	0.427	0.194	0.003	0.005	0.204	
0:0:27.676	0.003	0.025	0.427	0.194	0.003	0.005	0.204	
0:0:27.744	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.807	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.876	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.945	0.003	0.025	0.427	0.194	0.003	0.005	0.207	
0:0:28.008	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:28.070	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:28.132	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:28.198	0.003	0.025	0.426	0.194	0.003	0.005	0.206	
0:0:28.266	0.003	0.025	0.426	0.194	0.003	0.005	0.206	
0:0:28.332	0.003	0.025	0.426	0.194	0.003	0.005	0.205	
0:0:28.393	0.003	0.025	0.426	0.194	0.003	0.005	0.205	
0:0:28.462	0.003	0.025	0.426	0.194	0.003	0.005	0.205	
0:0:28.527	0.003	0.025	0.426	0.194	0.003	0.005	0.205	
0:0:28.589	0.003	0.025	0.426	0.194	0.003	0.005	0.207	
0:0:28.801	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:28.867	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:28.930	0.003	0.025	0.426	0.194	0.003	0.005	0.205	
0:0:28.992	0.003	0.025	0.426	0.194	0.003	0.005	0.205	
0:0:29.065	0.003	0.025	0.425	0.194	0.003	0.005	0.205	
0:0:29.133	0.003	0.025	0.425	0.194	0.003	0.005	0.206	
0:0:29.195	0.003	0.025	0.426	0.194	0.003	0.005	0.206	
0:0:29.258	0.003	0.025	0.426	0.194	0.003	0.005	0.207	
0:0:29.320	0.003	0.025	0.426	0.194	0.003	0.005	0.208	
0:0:29.382	0.003	0.025	0.426	0.194	0.003	0.005	0.210	
0:0:29.443	0.003	0.025	0.426	0.194	0.003	0.005	0.210	
0:0:29.508	0.003	0.025	0.426	0.194	0.003	0.005	0.211	
0:0:29.570	0.003	0.025	0.426	0.194	0.003	0.005	0.211	
0:0:29.630	0.003	0.025	0.426	0.194	0.003	0.005	0.210	
0:0:29.692	0.003	0.025	0.426	0.194	0.003	0.005	0.209	
0:0:29.753	0.003	0.025	0.426	0.194	0.003	0.005	0.209	
0:0:29.815	0.003	0.025	0.426	0.194	0.003	0.005	0.210	
0:0:29.876	0.003	0.025	0.426	0.194	0.003	0.005	0.211	
0:0:29.937	0.003	0.025	0.426	0.194	0.003	0.005	0.211	
0:0:29.999	0.003	0.025	0.426	0.194	0.003	0.005	0.212	
0:0:30.071	0.003	0.025	0.426	0.194	0.003	0.005	0.213	
0:0:30.228	0.003	0.025	0.426	0.194	0.003	0.005	0.214	
0:0:30.289	0.003	0.025	0.426	0.194	0.003	0.005	0.214	
0:0:30.357	0.003	0.025	0.426	0.194	0.003	0.005	0.213	
0:0:30.417	0.003	0.025	0.426	0.194	0.003	0.005	0.212	
0:0:30.477	0.003	0.025	0.426	0.194	0.003	0.005	0.212	
