date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:2:1.154	0.004	0.006	1.279	0.221	0.028	0.006	0.598	
0:2:1.308	0.005	0.006	1.113	0.208	0.016	0.006	0.599	
0:2:1.458	0.004	0.009	1.013	0.216	0.016	0.006	0.477	
0:2:1.607	0.004	0.009	0.995	0.221	0.018	0.006	0.436	
0:2:1.774	0.003	0.014	0.861	0.230	0.016	0.007	0.297	
0:2:1.935	0.003	0.016	0.673	0.212	0.008	0.006	0.275	
0:2:2.106	0.003	0.020	0.583	0.212	0.006	0.006	0.227	
0:2:2.272	0.002	0.031	0.501	0.222	0.006	0.007	0.161	
0:2:2.427	0.003	0.026	0.476	0.207	0.004	0.006	0.191	
0:2:2.624	0.002	0.076	0.454	0.271	0.009	0.009	0.079	
