date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:43.987	0.003	0.021	0.457	0.194	0.003	0.006	0.229	
0:0:44.068	0.003	0.022	0.452	0.194	0.003	0.006	0.224	
0:0:44.145	0.003	0.022	0.453	0.194	0.003	0.006	0.216	
0:0:44.220	0.003	0.022	0.458	0.194	0.003	0.005	0.216	
0:0:44.293	0.003	0.022	0.461	0.194	0.003	0.005	0.215	
0:0:44.365	0.003	0.022	0.457	0.193	0.003	0.005	0.212	
0:0:44.435	0.003	0.022	0.458	0.193	0.003	0.006	0.211	
0:0:44.510	0.003	0.023	0.456	0.194	0.003	0.006	0.210	
0:0:44.585	0.003	0.022	0.458	0.193	0.003	0.006	0.211	
0:0:44.655	0.003	0.022	0.455	0.193	0.003	0.006	0.212	
0:0:44.732	0.003	0.022	0.463	0.194	0.003	0.006	0.215	
0:0:44.805	0.003	0.022	0.470	0.194	0.003	0.006	0.217	
0:0:44.878	0.003	0.022	0.474	0.194	0.003	0.006	0.219	
0:0:44.952	0.003	0.021	0.480	0.194	0.003	0.006	0.223	
0:0:45.060	0.003	0.021	0.466	0.190	0.003	0.006	0.220	
0:0:45.164	0.003	0.022	0.469	0.192	0.003	0.006	0.218	
0:0:45.236	0.003	0.021	0.485	0.192	0.003	0.006	0.222	
0:0:45.310	0.003	0.021	0.489	0.193	0.003	0.005	0.221	
0:0:45.384	0.003	0.021	0.502	0.194	0.003	0.006	0.220	
0:0:45.465	0.003	0.021	0.498	0.194	0.003	0.006	0.223	
0:0:45.535	0.003	0.021	0.498	0.194	0.003	0.006	0.221	
0:0:45.610	0.003	0.021	0.494	0.194	0.003	0.006	0.226	
0:0:45.683	0.003	0.021	0.505	0.194	0.003	0.006	0.225	
0:0:45.755	0.003	0.021	0.503	0.194	0.003	0.006	0.225	
0:0:45.828	0.003	0.021	0.503	0.194	0.003	0.006	0.223	
0:0:45.902	0.003	0.022	0.492	0.194	0.003	0.006	0.217	
0:0:45.974	0.003	0.022	0.492	0.194	0.003	0.006	0.213	
0:0:46.045	0.003	0.022	0.484	0.194	0.003	0.006	0.215	
0:0:46.116	0.003	0.022	0.479	0.194	0.003	0.006	0.212	
0:0:46.192	0.003	0.022	0.471	0.194	0.003	0.006	0.211	
0:0:46.267	0.003	0.022	0.469	0.194	0.003	0.006	0.211	
0:0:46.341	0.003	0.022	0.471	0.193	0.003	0.005	0.212	
0:0:46.416	0.003	0.022	0.465	0.192	0.003	0.005	0.209	
0:0:46.490	0.003	0.023	0.470	0.193	0.003	0.006	0.207	
0:0:46.563	0.003	0.023	0.468	0.194	0.003	0.006	0.205	
0:0:46.639	0.003	0.024	0.470	0.194	0.003	0.006	0.203	
0:0:46.713	0.003	0.024	0.459	0.195	0.003	0.006	0.202	
0:0:46.785	0.003	0.024	0.460	0.194	0.003	0.006	0.202	
0:0:46.855	0.003	0.024	0.460	0.195	0.003	0.006	0.201	
0:0:46.930	0.003	0.024	0.463	0.196	0.003	0.006	0.202	
0:0:47.002	0.003	0.024	0.458	0.195	0.003	0.006	0.199	
0:0:47.074	0.003	0.025	0.460	0.196	0.003	0.006	0.196	
0:0:47.145	0.003	0.024	0.466	0.192	0.003	0.006	0.199	
0:0:47.228	0.003	0.023	0.475	0.190	0.003	0.005	0.201	
0:0:47.301	0.003	0.023	0.481	0.188	0.003	0.005	0.201	
0:0:47.373	0.003	0.023	0.467	0.187	0.003	0.005	0.199	
0:0:47.445	0.003	0.023	0.471	0.187	0.003	0.005	0.201	
0:0:47.515	0.003	0.023	0.478	0.190	0.003	0.005	0.201	
0:0:47.589	0.003	0.023	0.484	0.192	0.003	0.005	0.202	
0:0:47.662	0.003	0.023	0.507	0.195	0.003	0.005	0.201	
0:0:47.750	0.003	0.024	0.537	0.195	0.003	0.005	0.200	
0:0:47.851	0.003	0.024	0.523	0.197	0.003	0.005	0.199	
0:0:47.920	0.003	0.023	0.494	0.197	0.003	0.005	0.200	
0:0:47.991	0.003	0.023	0.461	0.192	0.003	0.005	0.200	
0:0:48.062	0.003	0.022	0.436	0.189	0.003	0.005	0.200	
