date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:17.568	0.003	0.064	0.429	0.194	0.002	0.007	0.273	
0:0:17.636	0.003	0.103	0.429	0.194	0.002	0.007	0.319	
0:0:17.713	0.003	0.115	0.429	0.194	0.002	0.008	0.338	
0:0:17.787	0.003	0.076	0.429	0.194	0.002	0.007	0.319	
0:0:17.854	0.003	0.038	0.428	0.194	0.002	0.006	0.282	
0:0:17.920	0.003	0.028	0.425	0.194	0.002	0.005	0.288	
0:0:17.991	0.002	0.023	0.424	0.194	0.002	0.005	0.303	
0:0:18.075	0.002	0.021	0.420	0.194	0.002	0.005	0.318	
0:0:18.141	0.002	0.018	0.396	0.194	0.002	0.004	0.381	
0:0:18.207	0.002	0.018	0.399	0.194	0.002	0.004	0.364	
0:0:18.272	0.002	0.017	0.388	0.194	0.002	0.004	0.393	
0:0:18.336	0.002	0.017	0.363	0.194	0.003	0.004	0.341	
0:0:18.399	0.002	0.018	0.364	0.194	0.003	0.004	0.340	
0:0:18.459	0.003	0.020	0.406	0.194	0.003	0.005	0.297	
0:0:18.525	0.003	0.020	0.399	0.194	0.003	0.005	0.277	
0:0:18.587	0.003	0.022	0.419	0.194	0.003	0.005	0.254	
0:0:18.655	0.003	0.022	0.432	0.194	0.003	0.005	0.238	
0:0:18.719	0.003	0.022	0.440	0.194	0.003	0.005	0.239	
0:0:18.786	0.003	0.022	0.440	0.194	0.003	0.005	0.235	
0:0:18.850	0.003	0.022	0.448	0.194	0.003	0.005	0.245	
0:0:18.917	0.003	0.022	0.449	0.194	0.003	0.005	0.245	
0:0:18.982	0.003	0.021	0.446	0.194	0.003	0.005	0.259	
0:0:19.045	0.003	0.022	0.448	0.194	0.003	0.005	0.259	
0:0:19.119	0.003	0.021	0.441	0.194	0.003	0.005	0.263	
0:0:19.187	0.003	0.021	0.434	0.194	0.003	0.005	0.273	
0:0:19.254	0.003	0.020	0.420	0.194	0.003	0.005	0.282	
0:0:19.317	0.003	0.020	0.421	0.194	0.003	0.005	0.282	
0:0:19.380	0.003	0.020	0.409	0.194	0.003	0.005	0.287	
0:0:19.441	0.003	0.019	0.372	0.194	0.003	0.005	0.288	
0:0:19.504	0.003	0.019	0.377	0.194	0.003	0.005	0.284	
0:0:19.565	0.003	0.019	0.362	0.194	0.003	0.005	0.296	
0:0:19.636	0.003	0.018	0.379	0.194	0.003	0.005	0.314	
0:0:19.699	0.003	0.018	0.392	0.194	0.003	0.004	0.322	
0:0:19.760	0.003	0.018	0.431	0.194	0.003	0.005	0.301	
0:0:19.821	0.003	0.018	0.446	0.194	0.003	0.005	0.301	
0:0:19.882	0.003	0.019	0.450	0.194	0.003	0.005	0.287	
0:0:19.952	0.003	0.019	0.463	0.194	0.003	0.005	0.283	
0:0:20.018	0.003	0.019	0.462	0.194	0.003	0.005	0.282	
0:0:20.084	0.003	0.019	0.467	0.194	0.003	0.005	0.279	
0:0:20.146	0.003	0.019	0.471	0.194	0.003	0.005	0.282	
0:0:20.214	0.003	0.019	0.474	0.194	0.003	0.005	0.284	
0:0:20.295	0.003	0.018	0.472	0.194	0.003	0.005	0.302	
0:0:20.356	0.003	0.018	0.471	0.194	0.003	0.005	0.320	
0:0:20.422	0.003	0.017	0.475	0.194	0.003	0.004	0.355	
0:0:20.483	0.003	0.016	0.471	0.194	0.002	0.004	0.371	
0:0:20.544	0.003	0.016	0.471	0.194	0.003	0.004	0.373	
0:0:20.608	0.003	0.016	0.468	0.194	0.002	0.004	0.387	
0:0:20.668	0.003	0.016	0.455	0.194	0.003	0.004	0.368	
0:0:20.729	0.003	0.016	0.447	0.194	0.002	0.004	0.385	
0:0:20.795	0.003	0.016	0.450	0.194	0.002	0.004	0.391	
0:0:20.857	0.003	0.016	0.444	0.194	0.003	0.004	0.360	
0:0:20.921	0.003	0.016	0.463	0.194	0.003	0.004	0.366	
0:0:20.982	0.003	0.016	0.462	0.194	0.003	0.004	0.360	
0:0:21.045	0.003	0.015	0.469	0.194	0.003	0.004	0.383	
0:0:21.110	0.003	0.015	0.461	0.194	0.003	0.004	0.395	
0:0:21.173	0.002	0.015	0.467	0.194	0.002	0.004	0.420	
0:0:21.241	0.003	0.015	0.466	0.194	0.002	0.004	0.405	
0:0:21.314	0.003	0.015	0.469	0.194	0.003	0.004	0.401	
0:0:21.379	0.003	0.014	0.458	0.194	0.003	0.004	0.417	
0:0:21.439	0.003	0.015	0.414	0.194	0.003	0.004	0.385	
0:0:21.501	0.003	0.015	0.406	0.194	0.003	0.004	0.363	
0:0:21.561	0.003	0.016	0.426	0.194	0.003	0.004	0.346	
0:0:21.626	0.003	0.017	0.447	0.194	0.003	0.005	0.325	
0:0:21.704	0.003	0.018	0.453	0.194	0.003	0.005	0.302	
0:0:21.771	0.003	0.019	0.452	0.194	0.003	0.005	0.285	
0:0:21.834	0.003	0.022	0.451	0.194	0.003	0.005	0.275	
0:0:21.896	0.003	0.024	0.454	0.194	0.003	0.005	0.269	
0:0:21.960	0.003	0.030	0.453	0.194	0.003	0.005	0.271	
0:0:22.026	0.003	0.036	0.450	0.194	0.003	0.006	0.277	
0:0:22.093	0.003	0.046	0.444	0.194	0.002	0.006	0.284	
0:0:22.154	0.003	0.060	0.441	0.194	0.002	0.006	0.298	
0:0:22.223	0.003	0.071	0.439	0.194	0.002	0.006	0.308	
0:0:22.295	0.003	0.109	0.437	0.194	0.002	0.007	0.347	
0:0:22.358	0.003	0.089	0.434	0.194	0.002	0.007	0.320	
0:0:22.420	0.003	0.067	0.434	0.194	0.002	0.006	0.292	
0:0:22.485	0.003	0.065	0.432	0.194	0.002	0.006	0.286	
0:0:22.546	0.003	0.087	0.432	0.194	0.002	0.007	0.309	
0:0:22.611	0.003	0.088	0.431	0.194	0.002	0.007	0.308	
0:0:22.676	0.003	0.125	0.430	0.194	0.002	0.007	0.339	
0:0:22.743	0.003	0.184	0.429	0.194	0.002	0.008	0.378	
0:0:22.805	0.003	0.195	0.429	0.194	0.002	0.008	0.382	
0:0:22.866	0.003	0.359	0.429	0.194	0.002	0.009	0.459	
0:0:22.928	0.003	0.603	0.429	0.194	0.001	0.011	0.536	
0:0:23.013	0.003	0.704	0.429	0.194	0.001	0.011	0.561	
0:0:23.079	0.003	0.421	0.429	0.194	0.001	0.010	0.480	
0:0:23.142	0.003	0.321	0.430	0.194	0.002	0.009	0.444	
0:0:23.202	0.003	0.201	0.430	0.194	0.002	0.008	0.386	
0:0:23.267	0.003	0.081	0.430	0.194	0.002	0.007	0.295	
0:0:23.328	0.003	0.065	0.431	0.194	0.002	0.007	0.274	
0:0:23.388	0.003	0.041	0.431	0.194	0.003	0.006	0.240	
0:0:23.453	0.003	0.037	0.430	0.194	0.003	0.006	0.232	
0:0:23.515	0.003	0.037	0.432	0.194	0.003	0.006	0.235	
0:0:23.576	0.003	0.038	0.432	0.194	0.003	0.006	0.238	
0:0:23.638	0.003	0.038	0.434	0.194	0.003	0.006	0.239	
0:0:23.703	0.003	0.039	0.434	0.194	0.003	0.006	0.242	
0:0:23.765	0.003	0.039	0.436	0.194	0.002	0.006	0.247	
0:0:23.831	0.003	0.049	0.435	0.194	0.002	0.006	0.267	
0:0:23.892	0.003	0.059	0.435	0.194	0.002	0.006	0.285	
0:0:23.956	0.003	0.050	0.436	0.194	0.002	0.006	0.272	
0:0:24.017	0.003	0.038	0.437	0.194	0.002	0.006	0.248	
0:0:24.080	0.003	0.035	0.436	0.194	0.003	0.006	0.242	
0:0:24.148	0.003	0.032	0.436	0.194	0.003	0.006	0.236	
0:0:24.215	0.003	0.029	0.437	0.194	0.003	0.005	0.226	
0:0:24.282	0.003	0.027	0.437	0.194	0.003	0.005	0.221	
0:0:24.344	0.003	0.026	0.438	0.194	0.003	0.005	0.218	
0:0:24.408	0.003	0.026	0.439	0.194	0.003	0.005	0.217	
0:0:24.472	0.003	0.026	0.439	0.194	0.003	0.005	0.217	
0:0:24.540	0.003	0.026	0.438	0.194	0.003	0.005	0.217	
0:0:24.612	0.003	0.028	0.437	0.194	0.003	0.005	0.218	
0:0:24.688	0.003	0.028	0.437	0.194	0.003	0.005	0.219	
0:0:24.749	0.003	0.028	0.437	0.194	0.003	0.005	0.221	
0:0:24.814	0.003	0.030	0.437	0.194	0.003	0.005	0.226	
0:0:24.875	0.003	0.032	0.438	0.194	0.003	0.006	0.232	
0:0:24.937	0.003	0.031	0.438	0.194	0.003	0.005	0.231	
0:0:24.998	0.003	0.032	0.440	0.194	0.003	0.006	0.236	
0:0:25.062	0.003	0.028	0.441	0.194	0.003	0.005	0.231	
0:0:25.126	0.003	0.026	0.442	0.194	0.003	0.005	0.227	
0:0:25.188	0.003	0.026	0.443	0.194	0.003	0.005	0.231	
0:0:25.251	0.003	0.025	0.443	0.194	0.003	0.005	0.232	
0:0:25.316	0.003	0.024	0.446	0.194	0.003	0.005	0.234	
0:0:25.377	0.003	0.023	0.446	0.194	0.003	0.005	0.232	
0:0:25.438	0.003	0.023	0.448	0.194	0.003	0.005	0.232	
0:0:25.500	0.003	0.022	0.447	0.194	0.003	0.005	0.237	
0:0:25.561	0.003	0.022	0.448	0.194	0.003	0.005	0.237	
0:0:25.622	0.003	0.022	0.453	0.194	0.003	0.005	0.242	
0:0:25.685	0.003	0.022	0.450	0.194	0.003	0.005	0.239	
0:0:25.750	0.003	0.022	0.451	0.194	0.003	0.005	0.237	
0:0:25.813	0.003	0.022	0.454	0.194	0.003	0.005	0.239	
0:0:25.898	0.003	0.021	0.457	0.194	0.003	0.005	0.241	
0:0:25.995	0.003	0.021	0.456	0.194	0.003	0.005	0.244	
0:0:26.059	0.003	0.021	0.458	0.194	0.003	0.005	0.251	
0:0:26.126	0.003	0.020	0.461	0.194	0.003	0.005	0.268	
0:0:26.190	0.003	0.018	0.465	0.194	0.003	0.005	0.301	
0:0:26.253	0.003	0.018	0.462	0.194	0.003	0.004	0.316	
0:0:26.316	0.003	0.017	0.462	0.194	0.003	0.004	0.352	
0:0:26.386	0.003	0.017	0.460	0.194	0.002	0.004	0.355	
