date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:43.430	0.004	0.014	2.478	98.387	0.004	0.005	0.281	
0:0:43.490	0.004	0.015	1.986	98.200	0.003	0.005	0.257	
0:0:43.553	0.005	0.015	1.693	97.720	0.003	0.005	0.243	
0:0:43.616	0.006	0.014	1.373	96.884	0.003	0.004	0.238	
0:0:43.676	0.008	0.012	1.184	95.020	0.003	0.004	0.235	
0:0:43.737	0.009	0.012	1.052	94.591	0.002	0.004	0.237	
0:0:43.798	0.012	0.010	0.840	92.544	0.002	0.003	0.241	
0:0:43.861	0.011	0.011	0.815	93.223	0.002	0.003	0.238	
0:0:43.923	0.012	0.010	0.752	92.506	0.002	0.003	0.238	
0:0:44.002	0.009	0.012	0.783	94.520	0.002	0.004	0.234	
0:0:44.067	0.007	0.013	0.878	95.977	0.003	0.004	0.235	
0:0:44.134	0.006	0.014	0.828	96.445	0.003	0.004	0.230	
0:0:44.212	0.005	0.016	1.005	97.571	0.003	0.005	0.228	
0:0:44.272	0.004	0.017	1.033	97.812	0.003	0.005	0.227	
0:0:44.336	0.004	0.018	1.077	98.046	0.003	0.005	0.225	
0:0:44.399	0.004	0.019	1.106	98.232	0.003	0.005	0.226	
0:0:44.462	0.004	0.019	1.013	98.320	0.003	0.005	0.224	
0:0:44.526	0.004	0.019	0.890	98.254	0.003	0.005	0.226	
0:0:44.588	0.004	0.019	0.791	98.386	0.003	0.005	0.225	
0:0:44.653	0.003	0.019	0.748	98.436	0.003	0.005	0.225	
0:0:44.716	0.003	0.020	0.659	98.460	0.003	0.005	0.224	
0:0:44.777	0.003	0.020	0.666	98.550	0.003	0.005	0.225	
0:0:44.843	0.003	0.021	0.689	98.650	0.003	0.006	0.221	
0:0:44.903	0.003	0.021	0.696	98.703	0.003	0.006	0.225	
0:0:44.974	0.003	0.022	0.698	98.729	0.003	0.006	0.222	
0:0:45.039	0.003	0.022	0.688	98.746	0.003	0.006	0.220	
0:0:45.101	0.003	0.022	0.702	98.756	0.003	0.006	0.220	
0:0:45.167	0.003	0.021	0.713	98.757	0.003	0.006	0.230	
0:0:45.250	0.003	0.021	0.674	98.758	0.003	0.006	0.235	
0:0:45.314	0.003	0.021	0.663	98.758	0.003	0.006	0.232	
0:0:45.375	0.003	0.021	0.609	98.758	0.003	0.006	0.232	
0:0:45.446	0.003	0.020	0.580	98.758	0.003	0.006	0.234	
0:0:45.508	0.003	0.020	0.565	98.758	0.003	0.006	0.238	
0:0:45.568	0.003	0.020	0.549	98.758	0.003	0.006	0.237	
0:0:45.630	0.003	0.021	0.535	98.758	0.003	0.006	0.229	
0:0:45.691	0.003	0.021	0.520	98.758	0.003	0.006	0.224	
0:0:45.753	0.003	0.021	0.514	98.758	0.003	0.006	0.221	
0:0:45.814	0.003	0.022	0.499	98.758	0.003	0.006	0.221	
0:0:45.876	0.003	0.022	0.486	98.758	0.003	0.006	0.219	
0:0:45.940	0.003	0.022	0.477	98.758	0.003	0.006	0.218	
