date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:16.358	99.646	0.001	0.002	0.001	0.001	0.001	0.265	
0:0:16.428	99.652	0.001	0.002	0.001	0.001	0.001	0.275	
0:0:16.498	99.660	0.001	0.002	0.001	0.001	0.001	0.301	
0:0:16.560	99.590	0.001	0.002	0.001	0.001	0.001	0.329	
0:0:16.661	39.141	0.001	0.012	0.005	0.001	0.001	0.362	
0:0:16.733	0.014	0.007	0.343	0.325	0.003	0.003	0.362	
0:0:16.798	0.004	0.011	0.681	0.418	0.006	0.005	0.396	
0:0:16.864	0.004	0.011	0.879	0.315	0.007	0.005	0.438	
0:0:16.933	0.004	0.011	1.420	0.255	0.010	0.005	0.439	
0:0:16.995	0.004	0.011	2.941	0.230	0.011	0.005	0.422	
0:0:17.061	0.003	0.018	4.550	0.251	0.048	0.006	0.281	
0:0:17.124	0.003	0.016	6.340	0.242	0.043	0.005	0.324	
0:0:17.193	0.002	0.020	10.895	0.257	0.075	0.006	0.262	
0:0:17.258	0.002	0.028	24.538	0.281	0.142	0.007	0.209	
0:0:17.325	0.002	0.027	46.404	0.288	0.187	0.007	0.216	
0:0:17.391	0.002	0.033	90.192	0.316	0.326	0.007	0.185	
0:0:17.460	0.002	0.042	99.161	0.325	0.368	0.007	0.176	
0:0:17.529	0.002	0.084	99.777	0.330	0.307	0.005	0.155	
0:0:17.598	0.002	0.141	99.894	0.313	0.249	0.003	0.167	
0:0:17.666	0.002	0.311	99.900	0.337	0.498	0.003	0.107	
0:0:17.732	0.002	0.217	99.897	0.285	0.669	0.003	0.108	
0:0:17.797	0.004	0.080	99.868	0.177	0.469	0.002	0.154	
0:0:17.861	0.011	0.052	99.799	0.109	0.481	0.002	0.153	
0:0:17.929	0.013	0.044	99.730	0.111	0.436	0.002	0.231	
0:0:17.993	0.017	0.051	99.677	0.097	0.727	0.002	0.227	
0:0:18.063	0.015	0.048	99.889	0.110	1.528	0.002	0.277	
0:0:18.129	0.019	0.038	99.936	0.105	1.524	0.002	0.344	
0:0:18.199	0.021	0.027	99.984	0.108	1.157	0.002	0.487	
0:0:18.264	0.011	0.030	99.992	0.150	1.139	0.002	0.587	
0:0:18.332	0.006	0.038	99.996	0.202	1.630	0.002	0.600	
0:0:18.409	0.004	0.054	99.996	0.260	2.786	0.002	0.519	
0:0:18.478	0.003	0.062	99.995	0.296	3.815	0.003	0.493	
0:0:18.561	0.003	0.063	99.994	0.315	3.783	0.003	0.502	
0:0:18.628	0.003	0.064	99.994	0.328	3.526	0.003	0.476	
0:0:18.695	0.002	0.099	99.993	0.385	6.776	0.003	0.303	
0:0:18.758	0.002	0.148	99.991	0.439	12.033	0.004	0.198	
0:0:18.831	0.001	0.236	99.977	0.499	20.075	0.004	0.121	
0:0:18.897	0.001	0.432	99.952	0.566	28.048	0.006	0.067	
0:0:18.969	0.001	0.548	99.891	0.551	19.527	0.006	0.058	
0:0:19.035	0.001	1.202	99.791	0.594	20.222	0.007	0.035	
0:0:19.099	0.001	1.762	99.508	0.606	17.451	0.007	0.027	
0:0:19.166	0.001	4.266	99.214	0.702	26.291	0.009	0.014	
