date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:20.913	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.977	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:21.039	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:21.109	0.003	0.024	0.427	0.194	0.003	0.006	0.198	
0:0:21.252	0.003	0.023	0.427	0.194	0.003	0.006	0.201	
0:0:21.318	0.003	0.023	0.427	0.194	0.003	0.007	0.203	
0:0:21.388	0.003	0.024	0.428	0.194	0.003	0.006	0.198	
0:0:21.455	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:0:21.522	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:0:21.586	0.003	0.025	0.428	0.194	0.003	0.005	0.196	
0:0:21.654	0.003	0.025	0.428	0.194	0.003	0.005	0.196	
0:0:21.734	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:21.799	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:21.862	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:21.932	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:22.000	0.003	0.024	0.428	0.194	0.003	0.006	0.197	
0:0:22.062	0.003	0.023	0.428	0.194	0.003	0.007	0.202	
0:0:22.132	0.003	0.022	0.428	0.194	0.003	0.008	0.202	
0:0:22.196	0.003	0.023	0.429	0.194	0.003	0.007	0.199	
0:0:22.260	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:0:22.327	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:22.395	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:22.457	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:22.521	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:22.583	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:22.645	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:22.710	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:22.779	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:0:22.845	0.003	0.025	0.429	0.194	0.003	0.005	0.196	
0:0:22.908	0.003	0.025	0.429	0.194	0.003	0.005	0.198	
0:0:22.975	0.003	0.025	0.429	0.194	0.003	0.005	0.202	
0:0:23.045	0.003	0.024	0.429	0.194	0.003	0.005	0.212	
0:0:23.114	0.003	0.021	0.429	0.194	0.003	0.005	0.257	
0:0:23.178	0.002	0.015	0.430	0.194	0.002	0.007	0.386	
0:0:23.244	0.002	0.009	0.429	0.194	0.002	0.008	0.831	
0:0:23.313	0.001	0.004	0.429	0.194	0.001	0.012	2.709	
0:0:23.380	0.001	0.003	0.430	0.194	0.001	0.013	5.191	
0:0:23.445	0.001	0.004	0.430	0.194	0.001	0.003	6.392	
0:0:23.517	0.001	0.004	0.431	0.194	0.001	0.002	9.021	
0:0:23.584	0.001	0.005	0.432	0.194	0.001	0.001	9.675	
0:0:23.656	0.001	0.012	0.434	0.194	0.001	0.001	7.655	
0:0:23.747	0.001	0.022	0.437	0.194	0.001	0.001	5.418	
0:0:23.811	0.001	0.030	0.439	0.194	0.001	0.001	4.742	
0:0:23.875	0.001	0.041	0.440	0.194	0.001	0.001	3.429	
0:0:23.939	0.001	0.053	0.440	0.194	0.001	0.001	2.345	
0:0:24.003	0.001	0.063	0.440	0.194	0.001	0.001	1.782	
0:0:24.069	0.002	0.087	0.444	0.194	0.001	0.001	0.966	
0:0:24.137	0.002	0.110	0.446	0.194	0.002	0.002	0.555	
