date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:36.675	0.003	0.021	0.444	0.194	0.003	0.006	0.236	
0:0:36.739	0.003	0.020	0.446	0.194	0.003	0.007	0.246	
0:0:36.800	0.003	0.019	0.451	0.194	0.003	0.008	0.257	
0:0:36.864	0.003	0.015	0.457	0.194	0.003	0.016	0.272	
0:0:36.926	0.003	0.009	0.468	0.194	0.005	0.076	0.335	
0:0:36.988	0.003	0.005	0.475	0.194	0.009	0.646	0.424	
0:0:37.048	0.003	0.004	0.475	0.194	0.012	1.514	0.477	
0:0:37.110	0.003	0.010	0.480	0.194	0.005	0.056	0.311	
0:0:37.171	0.003	0.019	0.486	0.194	0.003	0.009	0.245	
0:0:37.232	0.003	0.022	0.485	0.194	0.003	0.006	0.229	
0:0:37.294	0.003	0.023	0.478	0.194	0.003	0.006	0.222	
0:0:37.363	0.003	0.024	0.476	0.194	0.003	0.005	0.215	
0:0:37.434	0.003	0.024	0.480	0.194	0.003	0.005	0.208	
0:0:37.499	0.003	0.025	0.479	0.194	0.003	0.005	0.204	
0:0:37.560	0.003	0.025	0.476	0.194	0.003	0.005	0.202	
0:0:37.620	0.003	0.025	0.470	0.194	0.003	0.005	0.203	
0:0:37.688	0.003	0.025	0.468	0.194	0.003	0.005	0.202	
0:0:37.751	0.003	0.025	0.462	0.194	0.003	0.005	0.203	
0:0:37.816	0.003	0.025	0.451	0.194	0.003	0.005	0.202	
0:0:37.879	0.003	0.025	0.446	0.194	0.003	0.005	0.202	
0:0:37.944	0.003	0.025	0.441	0.194	0.003	0.005	0.201	
0:0:38.006	0.003	0.025	0.438	0.194	0.003	0.005	0.203	
0:0:38.073	0.003	0.025	0.437	0.194	0.003	0.005	0.201	
0:0:38.134	0.003	0.025	0.436	0.194	0.003	0.005	0.201	
