date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:29.896	0.005	0.006	1.253	0.194	0.010	0.005	0.708	
0:0:29.962	0.006	0.005	1.507	0.194	0.013	0.004	0.879	
0:0:30.028	0.006	0.004	1.964	0.194	0.015	0.004	1.134	
0:0:30.110	0.007	0.003	2.149	0.194	0.020	0.003	1.593	
0:0:30.174	0.008	0.003	2.243	0.194	0.025	0.003	1.951	
0:0:30.245	0.009	0.003	2.397	0.194	0.027	0.003	2.196	
0:0:30.309	0.010	0.002	3.108	0.194	0.041	0.002	3.513	
0:0:30.373	0.011	0.002	3.471	0.193	0.049	0.002	4.791	
0:0:30.437	0.012	0.002	3.610	0.192	0.051	0.002	6.587	
0:0:30.505	0.012	0.002	3.556	0.190	0.053	0.001	9.364	
0:0:30.574	0.013	0.002	3.467	0.189	0.054	0.001	10.941	
0:0:30.803	0.012	0.002	3.006	0.191	0.054	0.001	11.963	
0:0:30.873	0.012	0.002	2.933	0.192	0.055	0.001	12.249	
0:0:30.940	0.013	0.002	2.963	0.191	0.056	0.001	12.440	
0:0:31.010	0.013	0.002	2.878	0.192	0.057	0.001	12.126	
0:0:31.105	0.013	0.002	2.811	0.186	0.056	0.001	11.300	
0:0:31.175	0.016	0.002	2.822	0.171	0.052	0.001	11.606	
0:0:31.248	0.028	0.002	2.342	0.131	0.041	0.001	11.713	
0:0:31.321	2.336	0.001	0.400	0.018	0.007	0.001	10.635	
0:0:31.399	95.323	0.001	0.028	0.002	0.001	0.001	9.357	
0:0:31.465	99.410	0.001	0.013	0.001	0.001	0.001	7.042	
0:0:31.533	99.794	0.001	0.008	0.001	0.001	0.001	4.455	
0:0:31.601	99.794	0.001	0.008	0.001	0.001	0.001	3.592	
0:0:31.667	99.856	0.001	0.007	0.001	0.001	0.001	3.416	
0:0:31.732	99.867	0.001	0.007	0.001	0.001	0.001	3.159	
0:0:31.810	99.863	0.001	0.007	0.001	0.001	0.001	3.274	
0:0:31.882	99.867	0.001	0.007	0.001	0.001	0.001	3.115	
0:0:31.961	99.837	0.001	0.007	0.001	0.001	0.001	3.057	
0:0:32.031	99.841	0.001	0.007	0.001	0.001	0.001	2.824	
0:0:32.105	99.845	0.001	0.007	0.001	0.001	0.001	2.721	
