date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:20.581	0.003	0.011	0.444	0.194	0.003	0.005	0.256	
0:0:20.627	0.003	0.011	0.439	0.194	0.003	0.005	0.255	
0:0:20.669	0.003	0.010	0.435	0.194	0.002	0.005	0.266	
0:0:20.710	0.003	0.010	0.434	0.194	0.002	0.005	0.267	
0:0:20.753	0.003	0.011	0.433	0.194	0.002	0.005	0.268	
0:0:20.808	0.003	0.013	0.433	0.194	0.002	0.005	0.271	
0:0:20.862	0.002	0.013	0.432	0.194	0.002	0.005	0.271	
0:0:20.904	0.002	0.015	0.431	0.194	0.002	0.005	0.284	
0:0:20.946	0.002	0.018	0.430	0.194	0.002	0.005	0.281	
0:0:20.987	0.002	0.018	0.430	0.194	0.002	0.004	0.320	
0:0:21.028	0.002	0.018	0.430	0.194	0.002	0.004	0.318	
0:0:21.069	0.002	0.018	0.429	0.194	0.002	0.004	0.315	
0:0:21.112	0.002	0.018	0.429	0.194	0.002	0.004	0.307	
0:0:21.153	0.002	0.018	0.429	0.194	0.002	0.004	0.313	
0:0:21.195	0.002	0.017	0.429	0.194	0.002	0.004	0.299	
0:0:21.254	0.002	0.017	0.428	0.194	0.002	0.004	0.303	
0:0:21.344	0.002	0.016	0.428	0.194	0.002	0.004	0.316	
0:0:21.387	0.002	0.017	0.428	0.194	0.002	0.004	0.301	
0:0:21.429	0.002	0.018	0.428	0.194	0.002	0.004	0.299	
0:0:21.470	0.002	0.018	0.428	0.194	0.002	0.005	0.284	
0:0:21.512	0.002	0.019	0.428	0.195	0.002	0.005	0.279	
0:0:21.554	0.002	0.019	0.428	0.195	0.002	0.005	0.277	
0:0:21.597	0.002	0.019	0.428	0.195	0.002	0.005	0.274	
0:0:21.638	0.002	0.020	0.428	0.195	0.002	0.005	0.268	
0:0:21.679	0.003	0.019	0.428	0.195	0.003	0.005	0.252	
0:0:21.723	0.003	0.019	0.428	0.195	0.003	0.005	0.250	
0:0:21.766	0.003	0.017	0.428	0.195	0.003	0.005	0.250	
0:0:21.809	0.003	0.016	0.428	0.195	0.003	0.005	0.249	
0:0:21.849	0.003	0.016	0.428	0.195	0.003	0.005	0.242	
0:0:21.894	0.003	0.017	0.428	0.195	0.003	0.005	0.238	
0:0:21.937	0.003	0.018	0.428	0.195	0.003	0.005	0.243	
0:0:21.979	0.003	0.018	0.427	0.195	0.003	0.005	0.249	
0:0:22.020	0.003	0.020	0.427	0.195	0.003	0.005	0.243	
0:0:22.063	0.003	0.021	0.427	0.195	0.003	0.005	0.242	
0:0:22.106	0.003	0.021	0.427	0.195	0.003	0.005	0.234	
0:0:22.147	0.003	0.022	0.427	0.195	0.003	0.005	0.232	
0:0:22.190	0.003	0.022	0.427	0.195	0.003	0.005	0.230	
0:0:22.238	0.003	0.022	0.427	0.195	0.003	0.005	0.226	
0:0:22.281	0.003	0.022	0.427	0.195	0.003	0.005	0.225	
0:0:22.322	0.003	0.023	0.427	0.195	0.003	0.005	0.225	
0:0:22.364	0.003	0.023	0.428	0.195	0.003	0.005	0.223	
0:0:22.405	0.003	0.023	0.428	0.195	0.003	0.005	0.223	
0:0:22.447	0.003	0.023	0.428	0.195	0.003	0.005	0.222	
0:0:22.489	0.003	0.023	0.428	0.195	0.003	0.005	0.223	
0:0:22.534	0.003	0.023	0.428	0.195	0.003	0.005	0.226	
0:0:22.574	0.003	0.023	0.428	0.194	0.003	0.005	0.229	
