date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:3:52.396	0.009	0.003	1.815	0.226	0.030	0.005	1.375	
0:3:52.506	0.008	0.003	1.614	0.218	0.025	0.005	1.127	
0:3:52.628	0.007	0.004	1.440	0.220	0.020	0.005	0.930	
0:3:52.758	0.007	0.004	1.559	0.224	0.024	0.005	1.018	
0:3:52.872	0.008	0.003	1.796	0.216	0.028	0.005	1.192	
0:3:52.980	0.007	0.003	1.871	0.219	0.028	0.005	1.135	
0:3:53.106	0.007	0.004	1.522	0.219	0.022	0.005	0.972	
0:3:53.220	0.006	0.005	1.346	0.233	0.018	0.006	0.791	
0:3:53.343	0.006	0.005	1.294	0.244	0.017	0.006	0.720	
0:3:53.466	0.005	0.007	1.165	0.263	0.018	0.006	0.538	
0:3:53.579	0.005	0.006	1.569	0.288	0.033	0.006	0.675	
0:3:53.693	0.005	0.006	1.685	0.325	0.037	0.006	0.684	
0:3:53.848	0.005	0.006	1.634	0.323	0.040	0.007	0.609	
0:3:54.119	0.007	0.004	1.789	0.389	0.038	0.006	0.998	
0:3:54.192	0.007	0.003	1.869	0.350	0.037	0.006	1.090	
0:3:54.276	0.005	0.005	2.060	0.322	0.071	0.007	0.786	
0:3:54.388	0.008	0.003	2.264	0.278	0.054	0.006	1.243	
0:3:54.491	0.007	0.003	2.477	0.302	0.071	0.006	1.180	
0:3:54.618	0.006	0.003	2.287	0.326	0.078	0.007	1.071	
0:3:54.760	0.006	0.004	2.282	0.312	0.115	0.007	0.982	
0:3:54.883	0.009	0.003	2.422	0.280	0.062	0.006	1.506	
0:3:55.049	0.010	0.002	2.576	0.286	0.047	0.005	1.774	
0:3:55.155	0.011	0.002	2.726	0.268	0.045	0.005	1.856	
0:3:55.269	0.011	0.002	2.615	0.286	0.047	0.005	1.935	
0:3:55.377	0.011	0.002	2.394	0.374	0.045	0.005	1.862	
0:3:55.488	0.010	0.002	2.436	0.458	0.045	0.005	1.788	
0:3:55.597	0.010	0.002	2.669	0.484	0.052	0.006	1.791	
0:3:55.708	0.009	0.002	2.598	0.699	0.059	0.006	1.656	
0:3:55.826	0.010	0.002	2.374	0.905	0.059	0.006	1.714	
0:3:55.967	0.008	0.003	2.269	0.892	0.060	0.006	1.470	
0:3:56.118	0.008	0.003	2.381	0.905	0.053	0.006	1.380	
0:3:56.255	0.008	0.003	2.185	0.660	0.042	0.006	1.323	
0:3:56.413	0.007	0.003	2.195	0.411	0.053	0.006	1.191	
0:3:56.535	0.008	0.003	2.155	0.376	0.046	0.006	1.328	
0:3:56.641	0.008	0.003	2.030	0.293	0.047	0.006	1.250	
0:3:58.011	0.007	0.003	2.886	0.241	0.109	0.007	1.364	
0:3:58.713	0.009	0.002	2.775	0.216	0.044	0.006	1.637	
0:3:59.060	0.008	0.003	1.845	0.223	0.029	0.006	1.322	
0:3:59.310	0.009	0.003	2.317	0.206	0.033	0.006	1.513	
0:3:59.542	0.009	0.003	2.007	0.204	0.031	0.006	1.442	
0:3:59.803	0.010	0.002	2.287	0.209	0.038	0.006	1.609	
0:4:0.055	0.009	0.003	2.975	0.204	0.039	0.006	1.523	
0:4:0.284	0.009	0.002	4.517	0.200	0.041	0.006	1.638	
0:4:0.477	0.009	0.002	3.238	0.202	0.046	0.006	1.607	
0:4:0.758	0.009	0.003	2.431	0.207	0.051	0.006	1.464	
0:4:1.025	0.009	0.003	2.366	0.203	0.047	0.006	1.471	
0:4:1.268	0.008	0.003	2.088	0.198	0.031	0.006	1.320	
0:4:1.480	0.008	0.003	1.883	0.198	0.027	0.006	1.249	
0:4:1.753	0.007	0.004	1.665	0.199	0.020	0.006	0.960	
0:4:1.945	0.005	0.006	1.419	0.214	0.021	0.006	0.618	
0:4:2.180	0.005	0.006	1.164	0.206	0.016	0.006	0.633	
0:4:2.412	0.006	0.005	1.589	0.202	0.019	0.006	0.786	
0:4:2.578	0.005	0.007	1.363	0.197	0.009	0.006	0.522	
0:4:2.751	0.005	0.007	1.147	0.198	0.009	0.006	0.520	
0:4:2.913	0.006	0.004	1.380	0.198	0.016	0.006	0.836	
0:4:3.098	0.008	0.003	1.913	0.198	0.027	0.006	1.217	
0:4:3.273	0.008	0.003	2.543	0.198	0.028	0.005	1.271	
0:4:3.458	0.008	0.003	2.945	0.199	0.028	0.005	1.298	
0:4:3.633	0.009	0.003	2.426	0.199	0.034	0.005	1.493	
0:4:3.829	0.009	0.003	2.265	0.199	0.036	0.005	1.517	
0:4:3.992	0.008	0.003	2.153	0.204	0.036	0.006	1.280	
0:4:4.160	0.007	0.003	1.920	0.201	0.027	0.006	1.105	
0:4:4.309	0.007	0.003	1.841	0.205	0.030	0.006	1.079	
0:4:4.439	0.007	0.003	1.787	0.206	0.030	0.006	1.063	
0:4:4.559	0.008	0.003	1.821	0.201	0.030	0.006	1.248	
0:4:4.668	0.009	0.003	2.044	0.201	0.035	0.006	1.423	
0:4:4.800	0.009	0.003	2.903	0.201	0.036	0.006	1.442	
0:4:4.919	0.010	0.002	4.132	0.199	0.042	0.006	1.740	
0:4:5.047	0.010	0.002	2.768	0.197	0.044	0.005	1.838	
0:4:5.175	0.011	0.002	3.011	0.196	0.049	0.005	1.997	
0:4:5.288	0.011	0.002	3.344	0.196	0.050	0.005	2.025	
0:4:5.409	0.011	0.002	3.124	0.196	0.051	0.005	2.071	
0:4:5.528	0.011	0.002	4.147	0.197	0.052	0.005	2.064	
0:4:5.721	0.011	0.002	3.615	0.197	0.052	0.006	2.010	
0:4:5.837	0.011	0.002	2.867	0.200	0.056	0.006	1.938	
0:4:5.948	0.010	0.002	2.749	0.203	0.057	0.006	1.771	
0:4:6.077	0.010	0.002	2.428	0.201	0.054	0.006	1.776	
0:4:6.278	0.009	0.002	2.268	0.203	0.051	0.006	1.629	
0:4:6.430	0.009	0.002	2.305	0.201	0.046	0.006	1.578	
0:4:6.531	0.010	0.002	2.415	0.201	0.049	0.006	1.692	
0:4:6.641	0.010	0.002	2.542	0.198	0.048	0.006	1.816	
0:4:6.764	0.010	0.002	2.647	0.198	0.050	0.006	1.885	
0:4:6.871	0.011	0.002	2.523	0.197	0.051	0.006	1.966	
0:4:6.980	0.011	0.002	2.682	0.200	0.058	0.006	1.972	
0:4:7.150	0.010	0.002	2.800	0.207	0.065	0.006	1.756	
0:4:7.272	0.010	0.002	2.674	0.204	0.058	0.006	1.764	
0:4:7.377	0.008	0.003	2.637	0.213	0.071	0.006	1.490	
0:4:7.483	0.009	0.002	2.464	0.204	0.053	0.006	1.625	
0:4:7.589	0.009	0.003	2.405	0.205	0.050	0.006	1.514	
0:4:7.696	0.009	0.003	2.283	0.199	0.040	0.006	1.529	
0:4:7.815	0.008	0.003	2.352	0.204	0.043	0.006	1.393	
0:4:7.921	0.008	0.003	2.188	0.201	0.034	0.006	1.272	
0:4:8.026	0.007	0.003	1.848	0.199	0.025	0.006	1.075	
0:4:8.136	0.008	0.003	1.971	0.196	0.025	0.006	1.180	
0:4:8.275	0.008	0.003	2.735	0.198	0.030	0.006	1.230	
0:4:8.458	0.008	0.003	2.519	0.196	0.030	0.006	1.316	
0:4:8.643	0.008	0.003	2.407	0.205	0.040	0.006	1.201	
0:4:8.845	0.008	0.003	2.885	0.200	0.038	0.006	1.357	
0:4:9.009	0.008	0.003	2.490	0.205	0.043	0.006	1.281	
0:4:9.152	0.007	0.003	2.459	0.214	0.052	0.006	1.113	
0:4:10.596	0.009	0.002	2.531	0.210	0.072	0.004	2.437	
0:4:11.292	0.011	0.002	2.816	0.197	0.069	0.003	3.250	
0:4:11.730	0.010	0.002	3.394	0.204	0.088	0.005	2.288	
0:4:11.961	0.006	0.003	3.042	0.239	0.183	0.006	1.299	
0:4:12.195	0.009	0.002	5.854	0.213	0.109	0.005	1.863	
0:4:12.432	0.009	0.002	2.608	0.211	0.094	0.006	1.805	
0:4:12.637	0.008	0.003	2.661	0.224	0.122	0.006	1.492	
0:4:12.839	0.008	0.002	2.875	0.220	0.109	0.006	1.602	
0:4:13.026	0.006	0.003	3.448	0.241	0.170	0.006	1.317	
0:4:13.215	0.010	0.002	3.177	0.210	0.092	0.005	2.173	
0:4:13.483	0.010	0.002	2.769	0.208	0.092	0.005	2.002	
0:4:13.722	0.011	0.002	2.713	0.199	0.090	0.005	2.154	
0:4:13.940	0.011	0.002	2.538	0.198	0.092	0.005	2.041	
0:4:14.153	0.010	0.002	2.263	0.197	0.066	0.006	1.675	
0:4:14.329	0.006	0.004	1.527	0.197	0.026	0.006	0.862	
0:4:14.506	0.005	0.007	1.088	0.197	0.012	0.006	0.541	
0:4:14.669	0.004	0.009	0.920	0.198	0.010	0.006	0.437	
0:4:14.854	0.004	0.008	0.937	0.197	0.010	0.006	0.466	
0:4:15.002	0.004	0.010	0.823	0.198	0.009	0.006	0.399	
0:4:15.204	0.004	0.009	0.893	0.205	0.012	0.006	0.422	
0:4:15.382	0.005	0.006	1.074	0.200	0.014	0.006	0.589	
0:4:15.541	0.006	0.004	1.455	0.200	0.022	0.006	0.877	
0:4:15.693	0.007	0.003	1.991	0.201	0.032	0.006	1.135	
0:4:15.842	0.006	0.004	2.022	0.218	0.041	0.006	0.885	
0:4:16.017	0.005	0.004	1.926	0.240	0.063	0.007	0.803	
0:4:16.203	0.002	0.013	1.922	0.330	0.228	0.011	0.304	
0:4:16.376	0.004	0.006	1.713	0.259	0.060	0.007	0.642	
0:4:16.550	0.002	0.019	1.415	0.363	0.140	0.011	0.218	
0:4:16.682	0.003	0.009	1.502	0.310	0.073	0.008	0.428	
0:4:16.807	0.002	0.023	1.664	0.492	0.337	0.014	0.182	
0:4:16.915	0.002	0.013	1.992	0.410	0.228	0.011	0.294	
0:4:17.028	0.003	0.008	2.057	0.365	0.163	0.009	0.452	
0:4:17.151	0.005	0.005	2.129	0.309	0.098	0.008	0.781	
0:4:17.275	0.004	0.005	2.343	0.303	0.138	0.008	0.676	
0:4:17.389	0.007	0.003	2.498	0.271	0.078	0.007	1.148	
0:4:17.504	0.006	0.004	2.292	0.299	0.086	0.007	0.945	
0:4:17.618	0.006	0.004	2.294	0.315	0.079	0.007	0.982	
0:4:17.734	0.005	0.004	2.746	0.322	0.105	0.008	0.884	
0:4:17.851	0.004	0.006	2.443	0.352	0.166	0.009	0.613	
0:4:17.957	0.002	0.011	2.241	0.441	0.441	0.012	0.328	
0:4:18.068	0.002	0.012	2.829	0.440	0.563	0.013	0.308	
0:4:18.189	0.002	0.012	2.688	0.474	0.504	0.013	0.321	
0:4:18.327	0.002	0.021	2.432	0.631	0.778	0.016	0.196	
0:4:18.481	0.004	0.006	2.379	0.486	0.146	0.009	0.604	
0:4:18.599	0.007	0.003	2.281	0.391	0.072	0.007	1.156	
0:4:18.714	0.008	0.003	2.522	0.328	0.067	0.006	1.385	
0:4:18.848	0.009	0.002	2.600	0.296	0.049	0.006	1.602	
0:4:18.975	0.009	0.002	3.273	0.276	0.056	0.006	1.591	
0:4:19.086	0.009	0.002	3.198	0.262	0.047	0.006	1.618	
0:4:19.216	0.009	0.003	2.573	0.246	0.048	0.006	1.497	
0:4:19.336	0.009	0.002	3.049	0.245	0.061	0.006	1.542	
0:4:19.486	0.009	0.002	3.046	0.226	0.063	0.006	1.648	
0:4:19.611	0.008	0.003	2.965	0.232	0.080	0.006	1.377	
0:4:19.732	0.007	0.003	3.867	0.241	0.104	0.007	1.237	
0:4:20.003	0.007	0.003	3.336	0.241	0.096	0.007	1.350	
0:4:20.138	0.009	0.002	2.991	0.224	0.072	0.006	1.718	
0:4:20.277	0.010	0.002	3.179	0.221	0.067	0.006	1.779	
0:4:20.441	0.010	0.002	3.170	0.216	0.064	0.006	1.786	
0:4:20.579	0.010	0.002	2.677	0.219	0.063	0.006	1.801	
0:4:20.791	0.008	0.003	2.778	0.229	0.082	0.006	1.409	
0:4:21.005	0.009	0.002	3.649	0.221	0.065	0.006	1.522	
0:4:21.159	0.006	0.003	3.354	0.244	0.094	0.007	1.057	
0:4:21.306	0.007	0.003	2.719	0.240	0.077	0.007	1.130	
0:4:21.431	0.005	0.004	2.909	0.266	0.107	0.008	0.854	
0:4:21.538	0.003	0.008	3.276	0.325	0.295	0.011	0.452	
0:4:22.924	0.009	0.002	2.753	0.211	0.082	0.006	1.691	
0:4:23.601	0.012	0.002	2.652	0.195	0.052	0.005	2.238	
0:4:24.027	0.011	0.002	6.294	0.197	0.057	0.006	2.164	
0:4:24.298	0.010	0.002	2.559	0.209	0.077	0.006	1.797	
0:4:24.491	0.011	0.002	2.691	0.202	0.065	0.006	2.060	
0:4:24.774	0.012	0.002	2.673	0.202	0.061	0.006	2.142	
0:4:24.980	0.011	0.002	2.915	0.207	0.065	0.006	2.061	
0:4:25.157	0.010	0.002	2.849	0.232	0.073	0.006	1.752	
0:4:25.338	0.008	0.003	2.621	0.252	0.095	0.007	1.377	
0:4:25.513	0.007	0.003	2.608	0.276	0.089	0.007	1.271	
0:4:25.845	0.003	0.007	2.497	0.371	0.266	0.010	0.482	
0:4:26.042	0.009	0.002	2.411	0.233	0.040	0.006	1.588	
0:4:26.296	0.007	0.003	2.094	0.251	0.057	0.007	1.112	
0:4:26.584	0.004	0.007	1.752	0.282	0.091	0.008	0.527	
0:4:26.812	0.007	0.003	1.591	0.231	0.028	0.006	1.027	
0:4:26.989	0.008	0.003	1.852	0.239	0.036	0.006	1.277	
0:4:27.155	0.008	0.003	1.707	0.275	0.028	0.006	1.161	
0:4:27.333	0.007	0.003	1.738	0.262	0.029	0.006	1.150	
0:4:27.517	0.008	0.003	1.979	0.231	0.037	0.006	1.294	
0:4:27.740	0.006	0.003	1.992	0.238	0.060	0.007	1.070	
0:4:27.916	0.007	0.003	2.092	0.230	0.062	0.006	1.185	
0:4:28.082	0.006	0.004	2.118	0.244	0.086	0.007	0.952	
0:4:28.217	0.005	0.004	2.227	0.254	0.125	0.008	0.835	
0:4:28.359	0.004	0.005	2.413	0.268	0.179	0.009	0.743	
0:4:28.562	0.006	0.004	2.508	0.245	0.115	0.007	1.004	
0:4:28.723	0.009	0.002	2.464	0.212	0.061	0.006	1.566	
0:4:28.897	0.011	0.002	3.079	0.201	0.051	0.006	1.981	
0:4:29.010	0.011	0.002	2.939	0.200	0.050	0.006	1.968	
0:4:29.173	0.011	0.002	2.445	0.202	0.050	0.005	2.005	
0:4:29.301	0.011	0.002	2.412	0.204	0.050	0.005	1.997	
0:4:29.411	0.011	0.002	2.384	0.205	0.047	0.005	1.980	
0:4:29.524	0.011	0.002	2.382	0.210	0.044	0.005	1.913	
